"MONTH","DAY","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","SCHEDULED_TIME","DISTANCE","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","MAXTEMP","MINTEMP","PRECIPITATION","ID"
10,5,1,"DL","TPA","ATL",1638,97,406,1815,1802,0,73,64,0.01,113126
10,5,1,"DL","TPA","ATL",1745,98,406,1923,1907,0,73,64,0.01,113211
10,5,1,"DL","TPA","ATL",1850,98,406,2028,2023,0,73,64,0.01,113298
10,5,1,"WN","TPA","ATL",2030,95,406,2205,2153,0,73,64,0.01,113364
10,5,1,"DL","TPA","ATL",630,90,406,800,755,0,73,64,0.01,113528
10,5,1,"DL","TPA","ATL",730,95,406,905,917,1,73,64,0.01,113615
10,5,1,"DL","ATL","TPA",2310,85,406,35,21,0,73,64,0.01,113679
10,5,1,"DL","ATL","TPA",930,85,406,1055,1036,0,73,64,0.01,113852
10,5,1,"WN","ATL","TPA",1105,80,406,1225,1217,0,73,64,0.01,113996
10,5,1,"DL","ATL","TPA",1135,82,406,1257,1246,0,73,64,0.01,114019
10,5,1,"NK","ATL","TPA",1140,80,406,1300,1330,1,73,64,0.01,114024
10,5,1,"DL","ATL","TPA",1225,85,406,1350,1341,0,73,64,0.01,114074
10,5,1,"WN","ATL","TPA",1405,80,406,1525,1521,0,73,64,0.01,114182
10,5,1,"DL","ATL","TPA",1420,86,406,1546,1535,0,73,64,0.01,114195
10,5,1,"WN","ATL","TPA",1545,80,406,1705,1656,0,73,64,0.01,114299
10,5,1,"DL","ATL","TPA",1630,88,406,1758,1747,0,73,64,0.01,114364
10,5,1,"DL","ATL","TPA",1730,85,406,1855,1834,0,73,64,0.01,114417
10,5,1,"WN","ATL","TPA",1750,80,406,1910,1911,1,73,64,0.01,114444
10,5,1,"WN","TPA","ATL",740,95,406,915,925,1,73,64,0.01,114551
10,6,2,"DL","ATL","TPA",1905,87,406,2032,2025,0,76,59,0,114630
10,6,2,"DL","ATL","TPA",2150,92,406,2322,2307,0,76,59,0,114708
10,6,2,"DL","ATL","TPA",2040,87,406,2207,2214,1,76,59,0,114734
10,6,2,"WN","ATL","TPA",2045,85,406,2210,2219,1,76,59,0,114761
10,6,2,"DL","TPA","ATL",830,98,406,1008,957,0,76,59,0,114792
10,6,2,"DL","TPA","ATL",945,90,406,1115,1109,0,76,59,0,114856
10,6,2,"DL","TPA","ATL",1045,90,406,1215,1200,0,76,59,0,114919
10,6,2,"DL","TPA","ATL",1145,97,406,1322,1304,0,76,59,0,114991
10,6,2,"NK","TPA","ATL",1355,83,406,1518,1519,1,76,59,0,115143
10,6,2,"DL","TPA","ATL",1440,94,406,1614,1613,0,76,59,0,115202
10,6,2,"DL","TPA","ATL",1545,96,406,1721,1701,0,76,59,0,115270
10,6,2,"DL","TPA","ATL",1638,97,406,1815,1807,0,76,59,0,115330
10,6,2,"WN","TPA","ATL",1740,95,406,1915,1909,0,76,59,0,115410
10,6,2,"DL","TPA","ATL",1745,98,406,1923,1906,0,76,59,0,115412
10,6,2,"DL","TPA","ATL",1850,98,406,2028,2013,0,76,59,0,115507
10,6,2,"DL","TPA","ATL",1950,94,406,2124,2113,0,76,59,0,115551
10,6,2,"WN","TPA","ATL",2030,95,406,2205,2148,0,76,59,0,115572
10,6,2,"DL","TPA","ATL",520,86,406,646,639,0,76,59,0,115583
10,6,2,"WN","TPA","ATL",550,95,406,725,709,0,76,59,0,115623
10,6,2,"DL","TPA","ATL",630,90,406,800,743,0,76,59,0,115738
10,6,2,"DL","TPA","ATL",730,95,406,905,912,1,76,59,0,115829
10,6,2,"WN","TPA","ATL",740,95,406,915,915,0,76,59,0,115839
10,6,2,"DL","ATL","TPA",825,84,406,949,940,0,76,59,0,115984
10,6,2,"WN","ATL","TPA",825,85,406,950,940,0,76,59,0,115988
10,6,2,"DL","ATL","TPA",930,85,406,1055,1037,0,76,59,0,116056
10,6,2,"DL","ATL","TPA",1025,88,406,1153,1134,0,76,59,0,116134
10,6,2,"WN","ATL","TPA",1105,80,406,1225,1217,0,76,59,0,116198
10,6,2,"DL","ATL","TPA",1135,82,406,1257,1245,0,76,59,0,116221
10,6,2,"NK","ATL","TPA",1140,80,406,1300,1249,0,76,59,0,116225
10,6,2,"DL","ATL","TPA",1225,85,406,1350,1408,1,76,59,0,116273
10,6,2,"DL","ATL","TPA",1330,85,406,1455,1440,0,76,59,0,116320
10,6,2,"DL","ATL","TPA",1420,86,406,1546,1530,0,76,59,0,116398
10,6,2,"DL","ATL","TPA",1535,89,406,1704,1648,0,76,59,0,116493
10,6,2,"WN","ATL","TPA",1545,80,406,1705,1659,0,76,59,0,116502
10,6,2,"DL","ATL","TPA",1630,88,406,1758,1747,0,76,59,0,116567
10,6,2,"DL","ATL","TPA",1730,85,406,1855,1837,0,76,59,0,116620
10,6,2,"WN","ATL","TPA",1750,80,406,1910,1931,1,76,59,0,116648
10,7,3,"DL","TPA","ATL",520,86,406,646,630,0,81,60,0,116813
10,7,3,"WN","TPA","ATL",550,95,406,725,708,0,81,60,0,116853
10,7,3,"DL","TPA","ATL",630,90,406,800,750,0,81,60,0,116964
10,7,3,"DL","TPA","ATL",830,98,406,1008,957,0,81,60,0,117002
10,7,3,"DL","TPA","ATL",945,90,406,1115,1109,0,81,60,0,117057
10,7,3,"DL","TPA","ATL",1145,97,406,1322,1303,0,81,60,0,117194
10,7,3,"DL","TPA","ATL",1245,95,406,1420,1414,0,81,60,0,117275
10,7,3,"WN","TPA","ATL",1345,100,406,1525,1520,0,81,60,0,117340
10,7,3,"DL","TPA","ATL",1440,94,406,1614,1643,1,81,60,0,117405
10,7,3,"DL","TPA","ATL",1545,96,406,1721,1659,0,81,60,0,117472
10,7,3,"DL","TPA","ATL",1638,97,406,1815,1826,1,81,60,0,117531
10,7,3,"WN","TPA","ATL",1740,95,406,1915,1902,0,81,60,0,117608
10,7,3,"DL","TPA","ATL",1745,98,406,1923,1904,0,81,60,0,117615
10,7,3,"DL","TPA","ATL",1850,98,406,2028,2016,0,81,60,0,117702
10,7,3,"DL","TPA","ATL",1950,94,406,2124,2120,0,81,60,0,117748
10,7,3,"DL","ATL","TPA",1905,87,406,2032,2024,0,81,60,0,117799
10,7,3,"DL","ATL","TPA",2040,87,406,2207,2151,0,81,60,0,117904
10,7,3,"WN","ATL","TPA",2045,85,406,2210,2227,1,81,60,0,117931
10,7,3,"DL","ATL","TPA",2150,92,406,2322,2257,0,81,60,0,117999
10,7,3,"DL","ATL","TPA",2310,85,406,35,21,0,81,60,0,118079
10,7,3,"DL","ATL","TPA",930,85,406,1055,1041,0,81,60,0,118254
10,7,3,"DL","ATL","TPA",1025,88,406,1153,1132,0,81,60,0,118333
10,7,3,"DL","ATL","TPA",1135,82,406,1257,1248,0,81,60,0,118419
10,7,3,"NK","ATL","TPA",1140,80,406,1300,1426,1,81,60,0,118425
10,7,3,"DL","ATL","TPA",1225,85,406,1350,1432,1,81,60,0,118474
10,7,3,"DL","ATL","TPA",1330,85,406,1455,1436,0,81,60,0,118519
10,7,3,"WN","ATL","TPA",1405,80,406,1525,1520,0,81,60,0,118584
10,7,3,"DL","ATL","TPA",1420,86,406,1546,1617,1,81,60,0,118597
10,7,3,"DL","ATL","TPA",1730,85,406,1855,1839,0,81,60,0,118817
10,7,3,"DL","TPA","ATL",730,95,406,905,857,0,81,60,0,118955
10,8,4,"DL","ATL","TPA",2040,87,406,2207,2158,0,82,60,0,119136
10,8,4,"DL","TPA","ATL",830,98,406,1008,957,0,82,60,0,119201
10,8,4,"DL","TPA","ATL",945,90,406,1115,1111,0,82,60,0,119254
10,8,4,"WN","TPA","ATL",950,100,406,1130,1113,0,82,60,0,119264
10,8,4,"DL","TPA","ATL",1245,95,406,1420,1408,0,82,60,0,119478
10,8,4,"DL","TPA","ATL",1345,98,406,1523,1510,0,82,60,0,119540
10,8,4,"WN","TPA","ATL",1345,100,406,1525,1535,1,82,60,0,119543
10,8,4,"NK","TPA","ATL",1355,83,406,1518,1523,1,82,60,0,119549
10,8,4,"DL","TPA","ATL",1440,94,406,1614,1603,0,82,60,0,119608
10,8,4,"DL","TPA","ATL",1545,96,406,1721,1654,0,82,60,0,119677
10,8,4,"WN","TPA","ATL",1740,95,406,1915,1908,0,82,60,0,119814
10,8,4,"DL","TPA","ATL",1850,98,406,2028,2006,0,82,60,0,119910
10,8,4,"DL","TPA","ATL",1950,94,406,2124,2111,0,82,60,0,119955
10,8,4,"WN","TPA","ATL",2030,95,406,2205,2142,0,82,60,0,119976
10,8,4,"DL","TPA","ATL",630,90,406,800,752,0,82,60,0,120135
10,8,4,"DL","ATL","TPA",2150,92,406,2322,2302,0,82,60,0,120208
10,8,4,"DL","ATL","TPA",825,84,406,949,935,0,82,60,0,120382
10,8,4,"WN","ATL","TPA",825,85,406,950,933,0,82,60,0,120387
10,8,4,"DL","ATL","TPA",930,85,406,1055,1046,0,82,60,0,120455
10,8,4,"DL","ATL","TPA",1025,88,406,1153,1139,0,82,60,0,120533
10,8,4,"WN","ATL","TPA",1105,80,406,1225,1226,1,82,60,0,120598
10,8,4,"DL","ATL","TPA",1135,82,406,1257,1252,0,82,60,0,120620
10,8,4,"DL","ATL","TPA",1330,85,406,1455,1441,0,82,60,0,120720
10,8,4,"WN","ATL","TPA",1405,80,406,1525,1629,1,82,60,0,120785
10,8,4,"DL","ATL","TPA",1420,86,406,1546,1621,1,82,60,0,120797
10,8,4,"WN","ATL","TPA",1545,80,406,1705,1717,1,82,60,0,120904
10,8,4,"DL","ATL","TPA",1630,88,406,1758,1759,1,82,60,0,120967
10,8,4,"DL","ATL","TPA",1730,85,406,1855,1850,0,82,60,0,121023
10,8,4,"DL","ATL","TPA",1905,87,406,2032,2018,0,82,60,0,121095
10,8,4,"DL","TPA","ATL",730,95,406,905,903,0,82,60,0,121185
10,9,5,"DL","TPA","ATL",830,98,406,1008,952,0,81,63,0,121404
10,9,5,"DL","TPA","ATL",945,90,406,1115,1115,0,81,63,0,121471
10,9,5,"DL","TPA","ATL",1045,90,406,1215,1212,0,81,63,0,121537
10,9,5,"DL","TPA","ATL",1145,97,406,1322,1307,0,81,63,0,121604
10,9,5,"DL","TPA","ATL",1245,95,406,1420,1413,0,81,63,0,121685
10,9,5,"DL","TPA","ATL",1345,98,406,1523,1516,0,81,63,0,121749
10,9,5,"WN","TPA","ATL",1345,100,406,1525,1527,1,81,63,0,121750
10,9,5,"NK","TPA","ATL",1355,83,406,1518,1550,1,81,63,0,121756
10,9,5,"DL","TPA","ATL",1440,94,406,1614,1610,0,81,63,0,121813
10,9,5,"DL","TPA","ATL",1545,96,406,1721,1711,0,81,63,0,121881
10,9,5,"DL","TPA","ATL",1745,98,406,1923,1917,0,81,63,0,122022
10,9,5,"DL","TPA","ATL",1850,98,406,2028,2031,1,81,63,0,122116
10,9,5,"DL","TPA","ATL",1950,94,406,2124,2118,0,81,63,0,122161
10,9,5,"WN","TPA","ATL",550,95,406,725,707,0,81,63,0,122234
10,9,5,"DL","TPA","ATL",730,95,406,905,905,0,81,63,0,122439
10,9,5,"DL","ATL","TPA",735,83,406,858,855,0,81,63,0,122535
10,9,5,"DL","ATL","TPA",825,84,406,949,952,1,81,63,0,122590
10,9,5,"DL","ATL","TPA",930,85,406,1055,1044,0,81,63,0,122663
10,9,5,"DL","ATL","TPA",1025,88,406,1153,1143,0,81,63,0,122744
10,9,5,"WN","ATL","TPA",1105,80,406,1225,1238,1,81,63,0,122806
10,9,5,"DL","ATL","TPA",1225,85,406,1350,1356,1,81,63,0,122880
10,9,5,"DL","ATL","TPA",1330,85,406,1455,1448,0,81,63,0,122927
10,9,5,"WN","ATL","TPA",1405,80,406,1525,1523,0,81,63,0,122992
10,9,5,"WN","ATL","TPA",1545,80,406,1705,1704,0,81,63,0,123106
10,9,5,"DL","ATL","TPA",1630,88,406,1758,1817,1,81,63,0,123168
10,9,5,"DL","ATL","TPA",1730,85,406,1855,1854,0,81,63,0,123222
10,9,5,"WN","ATL","TPA",1750,80,406,1910,1907,0,81,63,0,123248
10,9,5,"DL","ATL","TPA",1905,87,406,2032,2018,0,81,63,0,123295
10,9,5,"DL","ATL","TPA",2310,85,406,35,35,0,81,63,0,123336
10,9,5,"DL","ATL","TPA",2150,92,406,2322,2318,0,81,63,0,123376
11,1,7,"DL","TPA","ATL",630,88,406,758,740,0,65,57,0.86,123549
11,1,7,"DL","TPA","ATL",730,98,406,908,853,0,65,57,0.86,123663
11,1,7,"DL","ATL","TPA",930,84,406,1054,1045,0,65,57,0.86,123875
11,1,7,"DL","TPA","ATL",945,93,406,1118,1101,0,65,57,0.86,123917
11,1,7,"WN","ATL","TPA",1015,95,406,1150,1203,1,65,57,0.86,124001
11,1,7,"DL","ATL","TPA",1029,86,406,1155,1143,0,65,57,0.86,124027
11,1,7,"DL","TPA","ATL",1045,88,406,1213,1212,0,65,57,0.86,124055
11,1,7,"WN","TPA","ATL",1055,90,406,1225,1215,0,65,57,0.86,124081
11,1,7,"DL","ATL","TPA",1130,80,406,1250,1251,1,65,57,0.86,124164
11,1,7,"NK","ATL","TPA",1140,80,406,1300,1454,1,65,57,0.86,124183
11,1,7,"DL","TPA","ATL",1145,94,406,1319,1259,0,65,57,0.86,124190
11,1,7,"DL","ATL","TPA",1240,85,406,1405,1408,1,65,57,0.86,124319
11,1,7,"DL","TPA","ATL",1345,97,406,1522,1454,0,65,57,0.86,124433
11,1,7,"WN","ATL","TPA",1345,90,406,1515,1511,0,65,57,0.86,124441
11,1,7,"NK","TPA","ATL",1355,83,406,1518,1649,1,65,57,0.86,124475
11,1,7,"DL","ATL","TPA",1428,82,406,1550,1540,0,65,57,0.86,124543
11,1,7,"DL","TPA","ATL",1445,87,406,1612,1610,0,65,57,0.86,124569
11,1,7,"WN","ATL","TPA",1500,90,406,1630,1616,0,65,57,0.86,124616
11,1,7,"DL","ATL","TPA",1530,86,406,1656,1722,1,65,57,0.86,124687
11,1,7,"DL","TPA","ATL",1545,97,406,1722,1708,0,65,57,0.86,124705
11,1,7,"DL","ATL","TPA",1621,88,406,1749,1734,0,65,57,0.86,124798
11,1,7,"WN","TPA","ATL",1635,85,406,1800,1758,0,65,57,0.86,124845
11,1,7,"DL","ATL","TPA",1728,87,406,1855,1843,0,65,57,0.86,124947
11,1,7,"WN","ATL","TPA",1730,85,406,1855,1911,1,65,57,0.86,124959
11,1,7,"DL","TPA","ATL",1745,100,406,1925,1938,1,65,57,0.86,124992
11,1,7,"WN","ATL","TPA",1820,85,406,1945,1943,0,65,57,0.86,125071
11,1,7,"DL","ATL","TPA",1905,86,406,2031,2028,0,65,57,0.86,125153
11,1,7,"WN","TPA","ATL",1925,90,406,2055,2121,1,65,57,0.86,125208
11,1,7,"DL","TPA","ATL",1945,93,406,2118,2106,0,65,57,0.86,125256
11,1,7,"WN","ATL","TPA",2125,90,406,2255,2251,0,65,57,0.86,125413
11,1,7,"DL","ATL","TPA",2310,83,406,33,57,1,65,57,0.86,125520
11,10,2,"DL","TPA","ATL",520,84,406,644,643,0,66,52,0,125540
11,10,2,"WN","TPA","ATL",600,90,406,730,723,0,66,52,0,125636
11,10,2,"WN","TPA","ATL",725,90,406,855,910,1,66,52,0,125804
11,10,2,"DL","ATL","TPA",730,81,406,851,852,1,66,52,0,125824
11,10,2,"DL","TPA","ATL",830,99,406,1009,1002,0,66,52,0,125947
11,10,2,"DL","ATL","TPA",830,84,406,954,955,1,66,52,0,125950
11,10,2,"WN","ATL","TPA",915,90,406,1045,1035,0,66,52,0,126039
11,10,2,"WN","ATL","TPA",1015,95,406,1150,1144,0,66,52,0,126189
11,10,2,"DL","ATL","TPA",1029,86,406,1155,1153,0,66,52,0,126214
11,10,2,"DL","TPA","ATL",1045,88,406,1213,1224,1,66,52,0,126243
11,10,2,"WN","TPA","ATL",1055,90,406,1225,1227,1,66,52,0,126272
11,10,2,"NK","ATL","TPA",1140,80,406,1300,1247,0,66,52,0,126372
11,10,2,"DL","ATL","TPA",1240,85,406,1405,1358,0,66,52,0,126512
11,10,2,"DL","TPA","ATL",1245,101,406,1426,1412,0,66,52,0,126522
11,10,2,"WN","TPA","ATL",1330,90,406,1500,1457,0,66,52,0,126604
11,10,2,"NK","TPA","ATL",1355,83,406,1518,1526,1,66,52,0,126670
11,10,2,"WN","ATL","TPA",1500,90,406,1630,1619,0,66,52,0,126820
11,10,2,"DL","ATL","TPA",1530,86,406,1656,1656,0,66,52,0,126892
11,10,2,"DL","ATL","TPA",1627,88,406,1755,1742,0,66,52,0,127017
11,10,2,"WN","TPA","ATL",1635,85,406,1800,1800,0,66,52,0,127045
11,10,2,"DL","TPA","ATL",1645,101,406,1826,1813,0,66,52,0,127066
11,10,2,"DL","ATL","TPA",1728,87,406,1855,1848,0,66,52,0,127150
11,10,2,"WN","ATL","TPA",1730,85,406,1855,1844,0,66,52,0,127162
11,10,2,"DL","TPA","ATL",1845,95,406,2020,2023,1,66,52,0,127321
11,10,2,"DL","TPA","ATL",1945,93,406,2118,2108,0,66,52,0,127453
11,10,2,"WN","ATL","TPA",2125,90,406,2255,2245,0,66,52,0,127610
11,10,2,"DL","ATL","TPA",2155,87,406,2322,2317,0,66,52,0,127625
11,10,2,"DL","ATL","TPA",2310,83,406,33,18,0,66,52,0,127714
11,11,3,"DL","TPA","ATL",520,84,406,644,635,0,74,48,0,127730
11,11,3,"WN","TPA","ATL",600,90,406,730,731,1,74,48,0,127825
11,11,3,"DL","TPA","ATL",630,88,406,758,750,0,74,48,0,127884
11,11,3,"WN","TPA","ATL",725,90,406,855,906,1,74,48,0,127990
11,11,3,"DL","ATL","TPA",730,81,406,851,850,0,74,48,0,128005
11,11,3,"DL","TPA","ATL",730,98,406,908,903,0,74,48,0,128008
11,11,3,"DL","TPA","ATL",830,99,406,1009,1003,0,74,48,0,128123
11,11,3,"WN","ATL","TPA",915,90,406,1045,1034,0,74,48,0,128220
11,11,3,"DL","ATL","TPA",930,84,406,1054,1051,0,74,48,0,128240
11,11,3,"DL","TPA","ATL",945,93,406,1118,1107,0,74,48,0,128283
11,11,3,"WN","ATL","TPA",1015,95,406,1150,1147,0,74,48,0,128370
11,11,3,"DL","ATL","TPA",1029,86,406,1155,1146,0,74,48,0,128396
11,11,3,"DL","TPA","ATL",1045,88,406,1213,1214,1,74,48,0,128424
11,11,3,"WN","TPA","ATL",1055,90,406,1225,1222,0,74,48,0,128455
11,11,3,"DL","ATL","TPA",1130,80,406,1250,1250,0,74,48,0,128534
11,11,3,"NK","ATL","TPA",1140,80,406,1300,1255,0,74,48,0,128553
11,11,3,"DL","TPA","ATL",1145,94,406,1319,1312,0,74,48,0,128563
11,11,3,"DL","ATL","TPA",1240,85,406,1405,1357,0,74,48,0,128692
11,11,3,"DL","TPA","ATL",1245,101,406,1426,1420,0,74,48,0,128704
11,11,3,"WN","TPA","ATL",1330,90,406,1500,1450,0,74,48,0,128783
11,11,3,"WN","ATL","TPA",1345,90,406,1515,1505,0,74,48,0,128815
11,11,3,"NK","TPA","ATL",1355,83,406,1518,1516,0,74,48,0,128848
11,11,3,"DL","ATL","TPA",1428,82,406,1550,1544,0,74,48,0,128921
11,11,3,"DL","TPA","ATL",1445,87,406,1612,1609,0,74,48,0,128948
11,11,3,"WN","ATL","TPA",1500,90,406,1630,1829,1,74,48,0,128998
11,11,3,"DL","TPA","ATL",1545,97,406,1722,1711,0,74,48,0,129093
11,11,3,"DL","ATL","TPA",1627,88,406,1755,1745,0,74,48,0,129194
11,11,3,"DL","TPA","ATL",1645,101,406,1826,1810,0,74,48,0,129243
11,11,3,"DL","ATL","TPA",1728,87,406,1855,1854,0,74,48,0,129329
11,11,3,"WN","ATL","TPA",1730,85,406,1855,1846,0,74,48,0,129341
11,11,3,"DL","TPA","ATL",1745,100,406,1925,1903,0,74,48,0,129372
11,11,3,"DL","TPA","ATL",1845,95,406,2020,2009,0,74,48,0,129501
11,11,3,"DL","ATL","TPA",2040,83,406,2203,2207,1,74,48,0,129700
11,11,3,"WN","ATL","TPA",2125,90,406,2255,2243,0,74,48,0,129788
11,11,3,"DL","ATL","TPA",2155,87,406,2322,2309,0,74,48,0,129806
11,11,3,"DL","ATL","TPA",2310,83,406,33,47,1,74,48,0,129892
11,12,4,"DL","TPA","ATL",520,84,406,644,646,1,71,51,0.01,129911
11,12,4,"WN","TPA","ATL",600,90,406,730,730,0,71,51,0.01,130006
11,12,4,"NK","TPA","ATL",705,85,406,830,836,1,71,51,0.01,130136
11,12,4,"WN","TPA","ATL",725,90,406,855,928,1,71,51,0.01,130173
11,12,4,"DL","TPA","ATL",730,98,406,908,934,1,71,51,0.01,130194
11,12,4,"DL","TPA","ATL",830,99,406,1009,1017,1,71,51,0.01,130309
11,12,4,"DL","ATL","TPA",830,84,406,954,1004,1,71,51,0.01,130312
11,12,4,"WN","ATL","TPA",915,90,406,1045,1103,1,71,51,0.01,130412
11,12,4,"DL","ATL","TPA",930,84,406,1054,1110,1,71,51,0.01,130431
11,12,4,"DL","TPA","ATL",945,93,406,1118,1108,0,71,51,0.01,130473
11,12,4,"WN","ATL","TPA",1015,95,406,1150,1200,1,71,51,0.01,130559
11,12,4,"DL","ATL","TPA",1029,86,406,1155,1204,1,71,51,0.01,130587
11,12,4,"DL","TPA","ATL",1045,88,406,1213,1222,1,71,51,0.01,130615
11,12,4,"DL","ATL","TPA",1130,80,406,1250,1254,1,71,51,0.01,130727
11,12,4,"NK","ATL","TPA",1144,81,406,1305,1249,0,71,51,0.01,130748
11,12,4,"DL","TPA","ATL",1145,94,406,1319,1326,1,71,51,0.01,130752
11,12,4,"DL","ATL","TPA",1240,85,406,1405,1359,0,71,51,0.01,130881
11,12,4,"DL","TPA","ATL",1245,101,406,1426,1422,0,71,51,0.01,130894
11,12,4,"WN","TPA","ATL",1330,90,406,1500,1454,0,71,51,0.01,130975
11,12,4,"DL","ATL","TPA",1331,83,406,1454,1508,1,71,51,0.01,130976
11,12,4,"DL","TPA","ATL",1345,97,406,1522,1504,0,71,51,0.01,131003
11,12,4,"NK","TPA","ATL",1345,86,406,1511,1503,0,71,51,0.01,131012
11,12,4,"DL","ATL","TPA",1428,82,406,1550,1553,1,71,51,0.01,131113
11,12,4,"DL","TPA","ATL",1445,87,406,1612,1606,0,71,51,0.01,131141
11,12,4,"WN","ATL","TPA",1500,90,406,1630,1614,0,71,51,0.01,131192
11,12,4,"DL","TPA","ATL",1645,101,406,1826,1820,0,71,51,0.01,131436
11,12,4,"WN","ATL","TPA",1730,85,406,1855,1852,0,71,51,0.01,131535
11,12,4,"DL","TPA","ATL",1745,100,406,1925,1909,0,71,51,0.01,131566
11,12,4,"WN","ATL","TPA",1820,85,406,1945,1937,0,71,51,0.01,131654
11,12,4,"DL","TPA","ATL",1845,95,406,2020,2009,0,71,51,0.01,131695
11,12,4,"DL","ATL","TPA",1905,86,406,2031,2024,0,71,51,0.01,131731
11,12,4,"WN","TPA","ATL",1925,90,406,2055,2053,0,71,51,0.01,131791
11,12,4,"NK","ATL","TPA",1935,81,406,2056,2123,1,71,51,0.01,131817
11,12,4,"DL","TPA","ATL",1945,93,406,2118,2113,0,71,51,0.01,131829
11,12,4,"WN","TPA","ATL",2015,90,406,2145,2134,0,71,51,0.01,131881
11,12,4,"DL","ATL","TPA",2040,83,406,2203,2153,0,71,51,0.01,131898
11,12,4,"WN","ATL","TPA",2125,90,406,2255,2240,0,71,51,0.01,131989
11,13,5,"DL","TPA","ATL",520,84,406,644,636,0,62,43,0,132114
11,13,5,"DL","TPA","ATL",630,88,406,758,749,0,62,43,0,132268
11,13,5,"DL","TPA","ATL",730,98,406,908,910,1,62,43,0,132392
11,13,5,"DL","ATL","TPA",830,84,406,954,948,0,62,43,0,132525
11,13,5,"WN","ATL","TPA",915,90,406,1045,1029,0,62,43,0,132621
11,13,5,"DL","ATL","TPA",930,84,406,1054,1049,0,62,43,0,132637
11,13,5,"DL","TPA","ATL",945,93,406,1118,1113,0,62,43,0,132684
11,13,5,"WN","TPA","ATL",1055,90,406,1225,1217,0,62,43,0,132855
11,13,5,"DL","ATL","TPA",1130,80,406,1250,1253,1,62,43,0,132939
11,13,5,"NK","ATL","TPA",1144,81,406,1305,1258,0,62,43,0,132959
11,13,5,"WN","TPA","ATL",1330,90,406,1500,1447,0,62,43,0,133184
11,13,5,"DL","ATL","TPA",1331,83,406,1454,1450,0,62,43,0,133185
11,13,5,"DL","TPA","ATL",1345,97,406,1522,1459,0,62,43,0,133212
11,13,5,"WN","ATL","TPA",1345,90,406,1515,1504,0,62,43,0,133220
11,13,5,"DL","ATL","TPA",1428,82,406,1550,1552,1,62,43,0,133323
11,13,5,"DL","TPA","ATL",1445,87,406,1612,1601,0,62,43,0,133350
11,13,5,"WN","ATL","TPA",1500,90,406,1630,1631,1,62,43,0,133400
11,13,5,"DL","ATL","TPA",1530,86,406,1656,1643,0,62,43,0,133468
11,13,5,"DL","TPA","ATL",1545,97,406,1722,1709,0,62,43,0,133491
11,13,5,"DL","ATL","TPA",1627,88,406,1755,1742,0,62,43,0,133597
11,13,5,"WN","TPA","ATL",1635,85,406,1800,1754,0,62,43,0,133626
11,13,5,"DL","ATL","TPA",1728,87,406,1855,1852,0,62,43,0,133733
11,13,5,"WN","ATL","TPA",1730,85,406,1855,1845,0,62,43,0,133745
11,13,5,"DL","TPA","ATL",1745,100,406,1925,1901,0,62,43,0,133780
11,13,5,"WN","ATL","TPA",1820,85,406,1945,1936,0,62,43,0,133864
11,13,5,"DL","TPA","ATL",1845,95,406,2020,2011,0,62,43,0,133904
11,13,5,"DL","ATL","TPA",1905,86,406,2031,2022,0,62,43,0,133937
11,13,5,"WN","TPA","ATL",1925,90,406,2055,2042,0,62,43,0,134001
11,13,5,"NK","ATL","TPA",1935,81,406,2056,2120,1,62,43,0,134027
11,13,5,"DL","TPA","ATL",1945,93,406,2118,2111,0,62,43,0,134041
11,13,5,"WN","TPA","ATL",2015,90,406,2145,2137,0,62,43,0,134091
11,13,5,"WN","ATL","TPA",2125,90,406,2255,2246,0,62,43,0,134197
11,13,5,"DL","ATL","TPA",2155,87,406,2322,2315,0,62,43,0,134215
11,13,5,"DL","ATL","TPA",2310,83,406,33,22,0,62,43,0,134302
11,14,6,"DL","TPA","ATL",630,88,406,758,748,0,63,39,0,134441
11,14,6,"WN","TPA","ATL",630,90,406,800,744,0,63,39,0,134447
11,14,6,"DL","TPA","ATL",830,98,406,1008,949,0,63,39,0,134648
11,14,6,"WN","TPA","ATL",920,90,406,1050,1042,0,63,39,0,134727
11,14,6,"DL","ATL","TPA",930,83,406,1053,1046,0,63,39,0,134736
11,14,6,"DL","TPA","ATL",945,92,406,1117,1108,0,63,39,0,134764
11,14,6,"DL","TPA","ATL",1045,87,406,1212,1204,0,63,39,0,134873
11,14,6,"DL","ATL","TPA",1130,80,406,1250,1354,1,63,39,0,134976
11,14,6,"NK","ATL","TPA",1144,81,406,1305,1255,0,63,39,0,134989
11,14,6,"DL","TPA","ATL",1145,91,406,1316,1304,0,63,39,0,134994
11,14,6,"DL","ATL","TPA",1240,85,406,1405,1351,0,63,39,0,135106
11,14,6,"DL","TPA","ATL",1245,100,406,1425,1407,0,63,39,0,135113
11,14,6,"DL","ATL","TPA",1331,83,406,1454,1441,0,63,39,0,135176
11,14,6,"WN","ATL","TPA",1340,85,406,1505,1459,0,63,39,0,135188
11,14,6,"NK","TPA","ATL",1345,86,406,1511,1459,0,63,39,0,135208
11,14,6,"DL","ATL","TPA",1428,82,406,1550,1541,0,63,39,0,135301
11,14,6,"DL","TPA","ATL",1545,95,406,1720,1753,1,63,39,0,135432
